countyFIPS	deaths	type	days_since_first_death
41047	14.0	observed	35
41047	15.0	observed	36
41047	15.0	observed	37
41047	17.0	observed	38
41047	17.0	observed	39
41047	18.0	observed	40
41047	18.0	observed	41
41047	19.0	observed	42
41047	19.0	observed	43
41047	19.0	observed	44
41047	19.0	observed	45
41047	19.0	observed	46
41047	21.0	observed	47
41047	23.0	observed	48
41047	23.0	observed	49
41047	23.0	observed	50
41047	23.0	observed	51
41051	1.0	observed	0
41051	1.0	observed	1
41051	1.0	observed	2
41051	1.0	observed	3
41051	1.0	observed	4
41051	1.0	observed	5
41051	1.0	observed	6
41051	1.0	observed	7
41051	1.0	observed	8
41051	1.0	observed	9
41051	1.0	observed	10
41051	2.0	observed	11
41051	2.0	observed	12
41051	2.0	observed	13
41051	2.0	observed	14
41051	2.0	observed	15
41051	2.0	observed	16
41051	2.0	observed	17
41051	3.0	observed	18
41051	3.0	observed	19
41051	3.0	observed	20
41051	6.0	observed	21
41051	7.0	observed	22
41051	7.0	observed	23
41051	7.0	observed	24
41051	10.0	observed	25
41051	13.0	observed	26
41051	17.0	observed	27
41051	18.0	observed	28
41051	19.0	observed	29
41051	19.0	observed	30
41051	20.0	observed	31
41051	22.0	observed	32
41051	26.0	observed	33
41051	28.0	observed	34
41051	28.0	observed	35
41051	28.0	observed	36
41051	28.0	observed	37
41051	29.0	observed	38
41051	29.0	observed	39
41051	33.0	observed	40
41051	35.0	observed	41
41051	35.0	observed	42
41051	37.0	observed	43
41051	37.0	observed	44
41051	40.0	observed	45
41051	42.0	observed	46
41051	43.0	observed	47
41051	44.0	observed	48
41051	46.0	observed	49
41051	46.0	observed	50
41051	46.0	observed	51
41051	49.0	observed	52
41051	50.0	observed	53
41051	52.0	observed	54
41051	52.0	observed	55
41051	53.0	observed	56
41051	53.0	observed	57
41051	53.0	observed	58
41053	1.0	observed	0
41053	1.0	observed	1
41053	1.0	observed	2
41053	1.0	observed	3
41053	1.0	observed	4
41053	1.0	observed	5
41053	1.0	observed	6
41053	1.0	observed	7
41053	1.0	observed	8
41053	1.0	observed	9
41053	1.0	observed	10
41053	1.0	observed	11
41053	1.0	observed	12
41053	1.0	observed	13
41053	1.0	observed	14
41053	1.0	observed	15
41053	1.0	observed	16
41053	1.0	observed	17
41053	1.0	observed	18
41053	1.0	observed	19
41053	1.0	observed	20
41053	1.0	observed	21
41053	1.0	observed	22
41053	1.0	observed	23
41053	1.0	observed	24
41053	1.0	observed	25
41053	1.0	observed	26
41053	1.0	observed	27
41053	1.0	observed	28
41053	2.0	observed	29
41053	2.0	observed	30
41053	2.0	observed	31
41053	2.0	observed	32
41053	3.0	observed	33
41053	4.0	observed	34
41053	5.0	observed	35
41053	5.0	observed	36
41053	5.0	observed	37
41053	6.0	observed	38
41059	1.0	observed	0
41059	1.0	observed	1
41059	1.0	observed	2
41059	1.0	observed	3
41059	1.0	observed	4
41059	1.0	observed	5
41059	1.0	observed	6
41059	1.0	observed	7
41059	1.0	observed	8
41059	2.0	observed	9
41065	1.0	observed	0
41065	1.0	observed	1
41065	1.0	observed	2
41065	1.0	observed	3
41065	1.0	observed	4
41065	1.0	observed	5
41065	1.0	observed	6
41065	1.0	observed	7
41065	1.0	observed	8
41065	1.0	observed	9
41065	1.0	observed	10
41065	1.0	observed	11
41065	1.0	observed	12
41065	1.0	observed	13
41065	1.0	observed	14
41065	1.0	observed	15
41067	1.0	observed	0
41067	1.0	observed	1
41067	1.0	observed	2
41067	1.0	observed	3
41067	1.0	observed	4
41067	1.0	observed	5
41067	1.0	observed	6
41067	2.0	observed	7
41067	3.0	observed	8
41067	3.0	observed	9
41067	3.0	observed	10
41067	3.0	observed	11
41067	3.0	observed	12
41067	3.0	observed	13
41067	3.0	observed	14
41067	4.0	observed	15
41067	4.0	observed	16
41067	4.0	observed	17
41067	4.0	observed	18
41067	5.0	observed	19
41067	6.0	observed	20
41067	6.0	observed	21
41067	6.0	observed	22
41067	6.0	observed	23
41067	6.0	observed	24
41067	6.0	observed	25
41067	6.0	observed	26
41067	7.0	observed	27
41067	7.0	observed	28
41067	7.0	observed	29
41067	7.0	observed	30
41067	7.0	observed	31
41067	8.0	observed	32
41067	8.0	observed	33
41067	10.0	observed	34
41067	10.0	observed	35
41067	10.0	observed	36
41067	10.0	observed	37
41067	10.0	observed	38
41067	10.0	observed	39
41067	11.0	observed	40
41067	11.0	observed	41
41067	11.0	observed	42
41067	11.0	observed	43
41067	11.0	observed	44
41067	11.0	observed	45
41067	11.0	observed	46
41067	11.0	observed	47
41067	12.0	observed	48
41067	12.0	observed	49
41067	12.0	observed	50
41067	12.0	observed	51
41067	12.0	observed	52
41067	12.0	observed	53
41067	13.0	observed	54
41071	1.0	observed	0
41071	1.0	observed	1
41071	2.0	observed	2
41071	3.0	observed	3
41071	3.0	observed	4
41071	3.0	observed	5
41071	3.0	observed	6
41071	3.0	observed	7
41071	3.0	observed	8
41071	3.0	observed	9
41071	3.0	observed	10
41071	5.0	observed	11
41071	5.0	observed	12
41071	5.0	observed	13
41071	6.0	observed	14
41071	6.0	observed	15
41071	6.0	observed	16
41071	6.0	observed	17
41071	6.0	observed	18
41071	6.0	observed	19
41071	6.0	observed	20
41071	6.0	observed	21
41071	6.0	observed	22
41071	6.0	observed	23
41071	6.0	observed	24
41071	6.0	observed	25
41071	6.0	observed	26
41071	6.0	observed	27
41071	6.0	observed	28
41071	6.0	observed	29
41071	6.0	observed	30
41071	7.0	observed	31
41071	7.0	observed	32
41071	7.0	observed	33
41071	7.0	observed	34
41071	7.0	observed	35
41071	7.0	observed	36
41071	7.0	observed	37
41071	7.0	observed	38
41071	7.0	observed	39
41071	7.0	observed	40
41071	7.0	observed	41
41071	7.0	observed	42
41071	7.0	observed	43
41071	7.0	observed	44
42001	1.0	observed	0
42001	1.0	observed	1
42001	1.0	observed	2
42001	1.0	observed	3
42001	1.0	observed	4
42001	1.0	observed	5
42001	1.0	observed	6
42001	1.0	observed	7
42001	1.0	observed	8
42001	1.0	observed	9
42001	1.0	observed	10
42001	1.0	observed	11
42001	1.0	observed	12
42001	1.0	observed	13
42001	1.0	observed	14
42001	1.0	observed	15
42001	1.0	observed	16
42001	1.0	observed	17
42001	1.0	observed	18
42001	1.0	observed	19
42001	4.0	observed	20
42001	4.0	observed	21
42001	4.0	observed	22
42001	4.0	observed	23
42001	4.0	observed	24
42001	4.0	observed	25
42001	5.0	observed	26
42001	5.0	observed	27
42001	5.0	observed	28
42001	5.0	observed	29
42001	5.0	observed	30
42001	5.0	observed	31
42001	5.0	observed	32
42003	1.0	observed	0
42003	1.0	observed	1
42003	1.0	observed	2
42003	2.0	observed	3
42003	2.0	observed	4
42003	2.0	observed	5
42003	2.0	observed	6
42003	2.0	observed	7
42003	2.0	observed	8
42003	2.0	observed	9
42003	2.0	observed	10
42003	2.0	observed	11
42003	2.0	observed	12
42003	2.0	observed	13
42003	3.0	observed	14
42003	4.0	observed	15
42003	4.0	observed	16
42003	6.0	observed	17
42003	10.0	observed	18
42003	12.0	observed	19
42003	18.0	observed	20
42003	19.0	observed	21
42003	19.0	observed	22
42003	19.0	observed	23
42003	24.0	observed	24
42003	26.0	observed	25
42003	26.0	observed	26
42003	43.0	observed	27
42003	47.0	observed	28
42003	50.0	observed	29
42003	55.0	observed	30
42003	67.0	observed	31
42003	69.0	observed	32
42003	69.0	observed	33
42003	71.0	observed	34
42003	73.0	observed	35
42003	73.0	observed	36
42003	79.0	observed	37
42003	86.0	observed	38
42003	86.0	observed	39
42003	94.0	observed	40
42003	99.0	observed	41
42003	102.0	observed	42
42003	102.0	observed	43
42003	102.0	observed	44
42003	109.0	observed	45
42003	111.0	observed	46
42003	117.0	observed	47
42003	119.0	observed	48
42003	120.0	observed	49
42003	122.0	observed	50
42003	123.0	observed	51
42005	1.0	observed	0
42005	1.0	observed	1
42005	1.0	observed	2
42005	1.0	observed	3
42005	1.0	observed	4
42005	1.0	observed	5
42005	2.0	observed	6
42005	2.0	observed	7
42005	2.0	observed	8
42005	2.0	observed	9
42005	2.0	observed	10
42005	2.0	observed	11
42005	2.0	observed	12
42005	2.0	observed	13
42005	2.0	observed	14
42005	2.0	observed	15
42005	2.0	observed	16
42005	2.0	observed	17
42005	2.0	observed	18
42005	2.0	observed	19
42005	2.0	observed	20
42005	2.0	observed	21
42005	2.0	observed	22
42005	2.0	observed	23
42005	3.0	observed	24
42005	3.0	observed	25
42005	3.0	observed	26
42005	3.0	observed	27
42005	3.0	observed	28
42005	4.0	observed	29
42005	5.0	observed	30
42007	1.0	observed	0
42007	2.0	observed	1
42007	2.0	observed	2
42007	2.0	observed	3
42007	6.0	observed	4
42007	6.0	observed	5
42007	6.0	observed	6
42007	9.0	observed	7
42007	13.0	observed	8
42007	13.0	observed	9
42007	13.0	observed	10
42007	13.0	observed	11
42007	13.0	observed	12
42007	13.0	observed	13
42007	14.0	observed	14
42007	14.0	observed	15
42007	14.0	observed	16
42007	15.0	observed	17
42007	31.0	observed	18
42007	32.0	observed	19
42007	36.0	observed	20
42007	43.0	observed	21
42007	46.0	observed	22
42007	46.0	observed	23
42007	46.0	observed	24
42007	46.0	observed	25
42007	46.0	observed	26
42007	46.0	observed	27
42007	59.0	observed	28
42007	65.0	observed	29
42007	65.0	observed	30
42007	67.0	observed	31
42007	68.0	observed	32
42007	68.0	observed	33
42007	68.0	observed	34
42007	73.0	observed	35
42007	76.0	observed	36
42007	78.0	observed	37
42007	78.0	observed	38
42007	78.0	observed	39
42007	78.0	observed	40
42007	78.0	observed	41
42009	1.0	observed	0
42009	1.0	observed	1
42009	1.0	observed	2
42009	1.0	observed	3
42009	1.0	observed	4
42009	1.0	observed	5
42009	1.0	observed	6
42009	1.0	observed	7
42009	1.0	observed	8
42009	1.0	observed	9
42009	1.0	observed	10
42009	1.0	observed	11
42009	1.0	observed	12
42009	1.0	observed	13
42009	1.0	observed	14
42009	1.0	observed	15
42009	1.0	observed	16
42009	1.0	observed	17
42009	1.0	observed	18
42009	1.0	observed	19
42009	1.0	observed	20
42009	1.0	observed	21
42009	1.0	observed	22
42009	1.0	observed	23
42009	1.0	observed	24
42009	1.0	observed	25
42009	1.0	observed	26
42009	1.0	observed	27
42009	1.0	observed	28
42009	1.0	observed	29
42009	1.0	observed	30
42011	1.0	observed	0
42011	1.0	observed	1
42011	2.0	observed	2
42011	3.0	observed	3
42011	3.0	observed	4
42011	4.0	observed	5
42011	7.0	observed	6
42011	8.0	observed	7
42011	12.0	observed	8
42011	19.0	observed	9
42011	20.0	observed	10
42011	20.0	observed	11
42011	27.0	observed	12
42011	28.0	observed	13
42011	28.0	observed	14
42011	34.0	observed	15
42011	40.0	observed	16
42011	65.0	observed	17
42011	74.0	observed	18
42011	82.0	observed	19
42011	85.0	observed	20
42011	86.0	observed	21
42011	87.0	observed	22
42011	88.0	observed	23
42011	88.0	observed	24
42011	89.0	observed	25
42011	91.0	observed	26
42011	116.0	observed	27
42011	117.0	observed	28
42011	117.0	observed	29
42011	118.0	observed	30
42011	118.0	observed	31
42011	118.0	observed	32
42011	147.0	observed	33
42011	148.0	observed	34
42011	168.0	observed	35
42011	168.0	observed	36
42011	169.0	observed	37
42011	170.0	observed	38
42011	171.0	observed	39
42015	1.0	observed	0
42015	1.0	observed	1
42015	2.0	observed	2
42015	2.0	observed	3
42015	2.0	observed	4
42015	2.0	observed	5
42015	2.0	observed	6
42015	2.0	observed	7
42015	2.0	observed	8
42015	2.0	observed	9
42015	2.0	observed	10
42015	2.0	observed	11
42015	2.0	observed	12
42015	2.0	observed	13
42015	2.0	observed	14
42015	2.0	observed	15
42015	2.0	observed	16
42015	2.0	observed	17
42015	2.0	observed	18
42015	2.0	observed	19
42015	2.0	observed	20
42015	2.0	observed	21
42015	2.0	observed	22
42017	1.0	observed	0
42017	3.0	observed	1
42017	3.0	observed	2
42017	6.0	observed	3
42017	6.0	observed	4
42017	8.0	observed	5
42017	11.0	observed	6
42017	13.0	observed	7
42017	17.0	observed	8
42017	21.0	observed	9
42017	22.0	observed	10
42017	23.0	observed	11
42017	26.0	observed	12
42017	29.0	observed	13
42017	32.0	observed	14
42017	32.0	observed	15
42017	40.0	observed	16
42017	51.0	observed	17
42017	51.0	observed	18
42017	64.0	observed	19
42017	75.0	observed	20
42017	84.0	observed	21
42017	90.0	observed	22
42017	116.0	observed	23
42017	116.0	observed	24
42017	116.0	observed	25
42017	128.0	observed	26
42017	136.0	observed	27
42017	141.0	observed	28
42017	148.0	observed	29
42017	164.0	observed	30
42017	185.0	observed	31
42017	205.0	observed	32
42017	225.0	observed	33
42017	237.0	observed	34
42017	240.0	observed	35
42017	240.0	observed	36
42017	283.0	observed	37
42017	304.0	observed	38
42017	320.0	observed	39
42017	331.0	observed	40
42017	336.0	observed	41
42017	341.0	observed	42
42017	349.0	observed	43
42019	1.0	observed	0
42019	1.0	observed	1
42019	2.0	observed	2
42019	2.0	observed	3
42019	2.0	observed	4
42019	2.0	observed	5
42019	2.0	observed	6
42019	2.0	observed	7
42019	2.0	observed	8
42019	2.0	observed	9
42019	2.0	observed	10
42019	2.0	observed	11
42019	2.0	observed	12
42019	2.0	observed	13
42019	2.0	observed	14
42019	3.0	observed	15
42019	3.0	observed	16
42019	4.0	observed	17
42019	4.0	observed	18
42019	5.0	observed	19
42019	5.0	observed	20
42019	5.0	observed	21
42019	5.0	observed	22
42019	5.0	observed	23
42019	5.0	observed	24
42019	5.0	observed	25
42019	6.0	observed	26
42019	6.0	observed	27
42019	6.0	observed	28
42019	6.0	observed	29
42019	6.0	observed	30
42019	6.0	observed	31
42019	6.0	observed	32
42019	6.0	observed	33
42019	6.0	observed	34
42019	6.0	observed	35
42019	6.0	observed	36
42019	6.0	observed	37
42019	6.0	observed	38
42019	6.0	observed	39
42019	6.0	observed	40
42019	6.0	observed	41
42019	6.0	observed	42
42019	6.0	observed	43
42019	6.0	observed	44
42019	6.0	observed	45
42019	6.0	observed	46
42021	1.0	observed	0
42021	1.0	observed	1
42021	1.0	observed	2
42021	1.0	observed	3
42021	1.0	observed	4
42021	1.0	observed	5
42021	1.0	observed	6
42021	1.0	observed	7
42021	1.0	observed	8
42021	1.0	observed	9
42021	1.0	observed	10
42021	1.0	observed	11
42021	1.0	observed	12
42021	1.0	observed	13
42021	1.0	observed	14
42021	1.0	observed	15
42021	1.0	observed	16
42021	1.0	observed	17
42021	1.0	observed	18
42021	1.0	observed	19
42021	1.0	observed	20
42021	1.0	observed	21
42021	1.0	observed	22
42021	1.0	observed	23
42021	1.0	observed	24
42021	1.0	observed	25
42021	1.0	observed	26
42021	1.0	observed	27
42021	1.0	observed	28
42021	1.0	observed	29
42021	1.0	observed	30
42021	1.0	observed	31
42021	1.0	observed	32
42021	1.0	observed	33
42021	1.0	observed	34
42025	1.0	observed	0
42025	1.0	observed	1
42025	1.0	observed	2
42025	1.0	observed	3
42025	1.0	observed	4
42025	1.0	observed	5
42025	1.0	observed	6
42025	1.0	observed	7
42025	1.0	observed	8
42025	2.0	observed	9
42025	3.0	observed	10
42025	3.0	observed	11
42025	3.0	observed	12
42025	3.0	observed	13
42025	3.0	observed	14
42025	6.0	observed	15
42025	6.0	observed	16
42025	7.0	observed	17
42025	8.0	observed	18
42025	8.0	observed	19
42025	9.0	observed	20
42025	9.0	observed	21
42025	9.0	observed	22
42025	9.0	observed	23
42025	12.0	observed	24
42025	12.0	observed	25
42025	12.0	observed	26
42025	12.0	observed	27
42025	13.0	observed	28
42025	14.0	observed	29
42025	15.0	observed	30
42025	15.0	observed	31
42025	15.0	observed	32
42025	15.0	observed	33
42025	15.0	observed	34
42025	15.0	observed	35
42025	16.0	observed	36
42025	16.0	observed	37
42025	16.0	observed	38
42025	16.0	observed	39
42025	17.0	observed	40
42025	17.0	observed	41
42027	1.0	observed	0
42027	1.0	observed	1
42027	1.0	observed	2
42027	1.0	observed	3
42027	1.0	observed	4
42027	1.0	observed	5
42027	1.0	observed	6
42027	1.0	observed	7
42027	1.0	observed	8
42027	1.0	observed	9
42027	1.0	observed	10
42027	1.0	observed	11
42027	1.0	observed	12
42027	1.0	observed	13
42027	1.0	observed	14
42027	1.0	observed	15
42027	1.0	observed	16
42027	1.0	observed	17
42027	1.0	observed	18
42027	1.0	observed	19
42027	1.0	observed	20
42027	1.0	observed	21
42027	2.0	observed	22
42027	2.0	observed	23
42027	2.0	observed	24
42029	1.0	observed	0
42029	1.0	observed	1
42029	2.0	observed	2
42029	2.0	observed	3
42029	2.0	observed	4
42029	2.0	observed	5
42029	3.0	observed	6
42029	6.0	observed	7
42029	6.0	observed	8
42029	7.0	observed	9
42029	9.0	observed	10
42029	15.0	observed	11
42029	17.0	observed	12
42029	17.0	observed	13
42029	20.0	observed	14
42029	25.0	observed	15
42029	25.0	observed	16
42029	30.0	observed	17
42029	36.0	observed	18
42029	42.0	observed	19
42029	44.0	observed	20
42029	64.0	observed	21
42029	64.0	observed	22
42029	64.0	observed	23
42029	77.0	observed	24
42029	81.0	observed	25
42029	81.0	observed	26
42029	81.0	observed	27
42029	85.0	observed	28
42029	101.0	observed	29
42029	111.0	observed	30
42029	111.0	observed	31
42029	117.0	observed	32
42029	117.0	observed	33
42029	118.0	observed	34
42029	149.0	observed	35
42029	156.0	observed	36
42029	167.0	observed	37
42029	176.0	observed	38
42029	183.0	observed	39
42029	184.0	observed	40
42029	187.0	observed	41
42031	1.0	observed	0
42031	1.0	observed	1
42031	1.0	observed	2
42031	1.0	observed	3
42031	1.0	observed	4
42031	1.0	observed	5
42031	1.0	observed	6
42031	1.0	observed	7
42031	1.0	observed	8
42031	1.0	observed	9
42031	1.0	observed	10
42031	1.0	observed	11
42031	1.0	observed	12
42031	1.0	observed	13
42031	1.0	observed	14
42031	1.0	observed	15
42031	1.0	observed	16
42031	1.0	observed	17
42031	1.0	observed	18
42031	1.0	observed	19
42031	1.0	observed	20
42031	1.0	observed	21
42031	1.0	observed	22
42031	1.0	observed	23
42041	1.0	observed	0
42041	1.0	observed	1
42041	1.0	observed	2
42041	1.0	observed	3
42041	1.0	observed	4
42041	1.0	observed	5
42041	2.0	observed	6
42041	2.0	observed	7
42041	2.0	observed	8
42041	2.0	observed	9
42041	2.0	observed	10
42041	2.0	observed	11
42041	2.0	observed	12
42041	2.0	observed	13
42041	3.0	observed	14
42041	3.0	observed	15
42041	3.0	observed	16
42041	4.0	observed	17
42041	4.0	observed	18
42041	4.0	observed	19
42041	4.0	observed	20
42041	4.0	observed	21
42041	4.0	observed	22
42041	4.0	observed	23
42041	6.0	observed	24
42041	6.0	observed	25
42041	7.0	observed	26
42041	8.0	observed	27
42041	8.0	observed	28
42041	8.0	observed	29
42041	9.0	observed	30
42041	10.0	observed	31
42041	15.0	observed	32
42041	16.0	observed	33
42041	17.0	observed	34
42041	17.0	observed	35
42041	18.0	observed	36
42041	18.0	observed	37
42041	25.0	observed	38
42041	26.0	observed	39
42041	31.0	observed	40
42041	31.0	observed	41
42041	33.0	observed	42
42041	33.0	observed	43
42041	33.0	observed	44
42045	1.0	observed	0
42045	3.0	observed	1
42045	4.0	observed	2
42045	4.0	observed	3
42045	4.0	observed	4
42045	5.0	observed	5
42045	7.0	observed	6
42045	8.0	observed	7
42045	10.0	observed	8
42045	13.0	observed	9
42045	14.0	observed	10
42045	15.0	observed	11
42045	20.0	observed	12
42045	23.0	observed	13
42045	26.0	observed	14
42045	30.0	observed	15
42045	39.0	observed	16
42045	39.0	observed	17
42045	39.0	observed	18
42045	45.0	observed	19
42045	59.0	observed	20
42045	59.0	observed	21
42045	73.0	observed	22
42045	77.0	observed	23
42045	90.0	observed	24
42045	99.0	observed	25
42045	118.0	observed	26
42045	119.0	observed	27
42045	119.0	observed	28
42045	129.0	observed	29
42045	140.0	observed	30
42045	141.0	observed	31
42045	142.0	observed	32
42045	161.0	observed	33
42045	224.0	observed	34
42045	235.0	observed	35
42045	240.0	observed	36
42045	255.0	observed	37
42045	255.0	observed	38
42045	258.0	observed	39
42045	318.0	observed	40
42045	326.0	observed	41
42045	376.0	observed	42
42045	382.0	observed	43
42045	394.0	observed	44
42045	395.0	observed	45
42045	399.0	observed	46
42047	1.0	observed	0
42047	1.0	observed	1
42047	1.0	observed	2
42047	1.0	observed	3
42047	1.0	observed	4
42049	2.0	observed	0
42049	2.0	observed	1
42049	2.0	observed	2
42049	2.0	observed	3
42049	2.0	observed	4
42049	2.0	observed	5
42049	2.0	observed	6
42049	2.0	observed	7
42049	2.0	observed	8
42049	2.0	observed	9
42049	2.0	observed	10
42049	2.0	observed	11
42049	2.0	observed	12
42049	2.0	observed	13
42051	1.0	observed	0
42051	1.0	observed	1
42051	1.0	observed	2
42051	1.0	observed	3
42051	1.0	observed	4
42051	1.0	observed	5
42051	1.0	observed	6
42051	1.0	observed	7
42051	1.0	observed	8
42051	1.0	observed	9
42051	3.0	observed	10
42051	3.0	observed	11
42051	3.0	observed	12
42051	3.0	observed	13
42051	3.0	observed	14
42051	3.0	observed	15
42051	3.0	observed	16
42051	3.0	observed	17
42051	3.0	observed	18
42051	3.0	observed	19
42051	3.0	observed	20
42051	3.0	observed	21
42051	3.0	observed	22
42051	4.0	observed	23
42051	4.0	observed	24
42051	4.0	observed	25
42051	4.0	observed	26
42051	4.0	observed	27
42051	4.0	observed	28
42051	4.0	observed	29
42051	4.0	observed	30
42051	4.0	observed	31
42051	4.0	observed	32
42051	4.0	observed	33
42051	4.0	observed	34
42051	4.0	observed	35
42051	4.0	observed	36
42051	4.0	observed	37
42051	4.0	observed	38
42051	4.0	observed	39
42051	4.0	observed	40
42055	1.0	observed	0
42055	1.0	observed	1
42055	1.0	observed	2
42055	2.0	observed	3
42055	2.0	observed	4
42055	4.0	observed	5
42055	6.0	observed	6
42055	6.0	observed	7
42055	7.0	observed	8
42055	8.0	observed	9
42055	8.0	observed	10
42055	8.0	observed	11
42055	9.0	observed	12
42055	9.0	observed	13
42055	11.0	observed	14
42055	11.0	observed	15
42055	12.0	observed	16
42055	12.0	observed	17
42055	12.0	observed	18
42059	1.0	observed	0
42059	1.0	observed	1
42059	1.0	observed	2
42059	1.0	observed	3
42059	1.0	observed	4
42059	1.0	observed	5
42059	1.0	observed	6
42059	1.0	observed	7
42059	1.0	observed	8
42063	1.0	observed	0
42063	1.0	observed	1
42063	3.0	observed	2
42063	4.0	observed	3
42063	4.0	observed	4
42063	4.0	observed	5
42063	4.0	observed	6
42063	4.0	observed	7
42063	4.0	observed	8
42063	4.0	observed	9
42063	4.0	observed	10
42063	4.0	observed	11
42063	4.0	observed	12
42063	4.0	observed	13
42063	4.0	observed	14
42063	4.0	observed	15
42063	4.0	observed	16
42063	4.0	observed	17
42063	4.0	observed	18
42063	4.0	observed	19
42063	5.0	observed	20
42063	5.0	observed	21
42063	5.0	observed	22
42063	5.0	observed	23
42063	5.0	observed	24
42063	5.0	observed	25
42063	5.0	observed	26
42067	1.0	observed	0
42067	1.0	observed	1
42067	1.0	observed	2
42067	1.0	observed	3
42067	1.0	observed	4
42067	1.0	observed	5
42067	1.0	observed	6
42067	1.0	observed	7
42067	1.0	observed	8
42067	1.0	observed	9
42067	1.0	observed	10
42067	1.0	observed	11
42067	1.0	observed	12
42069	1.0	observed	0
42069	1.0	observed	1
42069	2.0	observed	2
42069	2.0	observed	3
42069	2.0	observed	4
42069	2.0	observed	5
42069	2.0	observed	6
42069	2.0	observed	7
42069	3.0	observed	8
42069	3.0	observed	9
42069	3.0	observed	10
42069	4.0	observed	11
42069	6.0	observed	12
42069	6.0	observed	13
42069	7.0	observed	14
42069	8.0	observed	15
42069	10.0	observed	16
42069	16.0	observed	17
42069	18.0	observed	18
42069	20.0	observed	19
42069	20.0	observed	20
42069	20.0	observed	21
42069	24.0	observed	22
42069	26.0	observed	23
42069	26.0	observed	24
42069	30.0	observed	25
42069	35.0	observed	26
42069	41.0	observed	27
42069	41.0	observed	28
42069	53.0	observed	29
42069	57.0	observed	30
42069	58.0	observed	31
42069	61.0	observed	32
42069	63.0	observed	33
42069	63.0	observed	34
42069	63.0	observed	35
42069	71.0	observed	36
42069	81.0	observed	37
42069	82.0	observed	38
42069	83.0	observed	39
42069	83.0	observed	40
42069	86.0	observed	41
42069	87.0	observed	42
42069	103.0	observed	43
42069	106.0	observed	44
42069	112.0	observed	45
42069	113.0	observed	46
42069	115.0	observed	47
42069	117.0	observed	48
42069	117.0	observed	49
42071	1.0	observed	0
42071	2.0	observed	1
42071	2.0	observed	2
42071	3.0	observed	3
42071	3.0	observed	4
42071	4.0	observed	5
42071	5.0	observed	6
42071	5.0	observed	7
42071	8.0	observed	8
42071	11.0	observed	9
42071	14.0	observed	10
42071	16.0	observed	11
42071	17.0	observed	12
42071	21.0	observed	13
42071	23.0	observed	14
42071	24.0	observed	15
42071	24.0	observed	16
42071	26.0	observed	17
42071	29.0	observed	18
42071	29.0	observed	19
42071	35.0	observed	20
42071	36.0	observed	21
42071	60.0	observed	22
42071	66.0	observed	23
42071	72.0	observed	24
42071	72.0	observed	25
42071	72.0	observed	26
42071	74.0	observed	27
42071	74.0	observed	28
42071	74.0	observed	29
42071	75.0	observed	30
42071	78.0	observed	31
42071	103.0	observed	32
42071	104.0	observed	33
42071	106.0	observed	34
42071	112.0	observed	35
42071	112.0	observed	36
42071	113.0	observed	37
42071	144.0	observed	38
42071	145.0	observed	39
42071	161.0	observed	40
42071	165.0	observed	41
42071	166.0	observed	42
42071	166.0	observed	43
42071	168.0	observed	44
42073	1.0	observed	0
42073	1.0	observed	1
42073	2.0	observed	2
42073	2.0	observed	3
42073	2.0	observed	4
42073	2.0	observed	5
42073	2.0	observed	6
42073	2.0	observed	7
42073	2.0	observed	8
42073	2.0	observed	9
42073	2.0	observed	10
42073	2.0	observed	11
42073	3.0	observed	12
42073	4.0	observed	13
42073	4.0	observed	14
42073	4.0	observed	15
42073	4.0	observed	16
42073	5.0	observed	17
42073	5.0	observed	18
42073	5.0	observed	19
42073	5.0	observed	20
42073	5.0	observed	21
42073	5.0	observed	22
42073	5.0	observed	23
42073	5.0	observed	24
42073	5.0	observed	25
42073	5.0	observed	26
42073	5.0	observed	27
42073	5.0	observed	28
42073	5.0	observed	29
42073	5.0	observed	30
42073	6.0	observed	31
42073	6.0	observed	32
42073	6.0	observed	33
42073	6.0	observed	34
42073	6.0	observed	35
42073	6.0	observed	36
42073	7.0	observed	37
42073	7.0	observed	38
42073	7.0	observed	39
42073	7.0	observed	40
42073	7.0	observed	41
42073	7.0	observed	42
42073	7.0	observed	43
42075	1.0	observed	0
42075	1.0	observed	1
42075	1.0	observed	2
42075	1.0	observed	3
42075	2.0	observed	4
42075	2.0	observed	5
42075	2.0	observed	6
42075	2.0	observed	7
42075	4.0	observed	8
42075	4.0	observed	9
42075	5.0	observed	10
42075	6.0	observed	11
42075	6.0	observed	12
42075	6.0	observed	13
42075	6.0	observed	14
42075	7.0	observed	15
42075	7.0	observed	16
42075	7.0	observed	17
42075	8.0	observed	18
42075	9.0	observed	19
42075	9.0	observed	20
42075	9.0	observed	21
42075	10.0	observed	22
42075	10.0	observed	23
42075	10.0	observed	24
42075	15.0	observed	25
42075	15.0	observed	26
42075	16.0	observed	27
42075	16.0	observed	28
42075	16.0	observed	29
42075	16.0	observed	30
42075	16.0	observed	31
42077	1.0	observed	0
42077	2.0	observed	1
42077	3.0	observed	2
42077	3.0	observed	3
42077	3.0	observed	4
42077	4.0	observed	5
42077	5.0	observed	6
42077	5.0	observed	7
42077	5.0	observed	8
42077	7.0	observed	9
42077	8.0	observed	10
42077	8.0	observed	11
42077	10.0	observed	12
42077	11.0	observed	13
42077	13.0	observed	14
42077	16.0	observed	15
42077	16.0	observed	16
42077	18.0	observed	17
42077	18.0	observed	18
42077	23.0	observed	19
42077	25.0	observed	20
